record_id,fecha_de_inicio,fecha_de_fin,fecha_del_registro,nombre_de_la_actividad,tipo_de_actividad,qu_tem_tica_s_aborda_la_ac,en_qu_estrategia_plan_inte,asist_total,asist_hombres,asist_mujeres,n_mero_de_horas,n_mero_de_sesiones,apellidos_y_nombre,distrito0,unidad_asistencial,unidad_asistencial_2,sexo,categor_a_profesional,especialidad_de_enfermer_a,horario,localidad_donde_se_realiza,es_una_zona_desfavorecidas,lugar_de_realizaci_n_de_la,poblaci_n_destinataria,observaciones_sobre_la_act
5217,13/01/2024,13/01/2024,13/01/2024,Rehabilitación cardiaca grupal,7,16,2,6,2,4,1.2,1,"González García, Mónica",1,,5,1,2,1,2,Municipio Metro,0,5,14,
5218,02/01/2024,02/01/2024,02/01/2024,Foro salud barrio,20,2,25,11,2,9,3.1,1,"Espejo León, David",1,,2,1,9,,1,Municipio Metro,0,1,8,
5219,27/10/2025,27/10/2025,27/10/2025,Sesión coordinación PSIA,18,21,18,10,3,7,2.2,3,"Cañas Prieto, Ignacio",1,,3,1,9,,2,Municipio Metro,0,7,2,
5220,02/04/2024,02/04/2024,02/04/2024,Sesión PIOBIN enfermería,13,17,2,16,5,11,2.1,2,"Juárez Núñez, Fernando",0,5,,1,2,5,1,Granada,0,1,4,
5221,24/12/2025,24/12/2025,24/12/2025,Taller incontinencia urinaria,9,4,3,17,4,13,2.2,2,"Tejada Duarte, Ascensión",0,4,,1,2,4,1,Granada,0,9,6,
5222,25/09/2025,25/09/2025,25/09/2025,Ed. grupal EPOC/asma,13,4,5,7,3,4,3.1,1,"Giménez Millán, Verónica",1,,12,1,2,,0,Municipio Metro,0,2,14,
5223,03/05/2025,03/05/2025,03/05/2025,Sesión PIOBIN enfermería,5,10,16,11,3,8,0.9,2,"Cruz Álvarez, Esther",1,,12,1,2,,1,Municipio Metro,0,6,10,
5224,06/03/2025,06/03/2025,06/03/2025,Ed. grupal EPOC/asma,9,10,17,16,4,12,3.1,1,"Cortés Lozano, Ana",1,,20,0,2,6,1,Municipio Metro,0,0,3,
5225,07/12/2025,07/12/2025,07/12/2025,Taller alimentación saludable adultos,13,25,5,15,6,9,2.3,1,"Herrera Marín, Concepción",1,,11,1,2,,1,Municipio Metro,0,9,8,
5226,27/04/2025,27/04/2025,27/04/2025,Escuela Pacientes - diabetes,6,25,16,14,6,8,2.2,1,"Cantero Campos, Victoria",1,,1,1,2,,1,Municipio Metro,0,5,9,
5227,06/02/2025,06/02/2025,06/02/2025,Mesa salud mental comunitaria,20,21,22,23,9,14,3.0,2,"Blanco Delgado, Clemente",1,,12,1,6,,2,Municipio Metro,0,7,5,
5228,09/12/2024,09/12/2024,09/12/2024,Taller cuidadoras personas dependientes,7,7,17,14,3,11,2.4,1,"Suárez Toboso, Victoria",0,9,,1,2,1,2,Granada,1,1,9,
5229,24/03/2024,24/03/2024,24/03/2024,Sesión clínica formativa,1,4,11,11,2,9,3.2,4,"Laguna Vega, Patricia",1,,17,1,15,,1,Municipio Metro,0,7,2,
5230,12/11/2024,12/11/2024,12/11/2024,Charla vacunas adultos,0,7,21,30,9,21,2.0,3,"Muñoz Navajas, Pablo",0,4,,0,6,,2,Granada,0,3,12,
5231,10/09/2025,10/09/2025,10/09/2025,Sesión coordinación servicios sociales,3,20,20,11,3,8,2.2,4,"Juárez Iglesias, Gloria",1,,0,0,13,,1,Municipio Metro,1,8,5,
5232,23/09/2025,23/09/2025,23/09/2025,Ed. grupal EPOC/asma,13,1,9,9,3,6,0.9,3,"Moreno Roldán, Gemma",1,,17,1,2,,0,Municipio Metro,1,1,14,
5233,16/02/2025,16/02/2025,16/02/2025,Charla diabetes preventiva,19,25,14,16,9,7,1.7,2,"Navajas Maldonado, César",0,12,,0,6,,0,Granada,0,9,9,
5234,08/02/2024,08/02/2024,08/02/2024,Charla alcohol,17,27,19,26,8,18,2.1,3,"Crespo Navajas, Marta",1,,15,0,6,,2,Municipio Metro,0,8,10,
5235,13/05/2025,13/05/2025,13/05/2025,Foro salud barrio,20,4,18,24,8,16,1.9,4,"Palomino Quintero, Adriana",1,,0,1,9,,2,Municipio Metro,0,6,8,
5236,05/05/2024,05/05/2024,05/05/2024,Taller cuidadoras personas dependientes,22,8,17,5,1,4,2.1,2,"Jiménez Jurado, Beatriz",0,13,,1,2,,2,Granada,0,2,15,
5237,04/05/2025,04/05/2025,04/05/2025,Charla diabetes preventiva,19,21,25,26,11,15,1.9,1,"Fernández Cantero, Miriam",0,6,,0,6,,0,Granada,1,6,13,
5238,05/05/2024,05/05/2024,05/05/2024,Sesión menopausia,23,16,17,7,2,5,1.9,4,"Rubio Sánchez, Leire",1,,6,1,2,4,1,Municipio Metro,0,2,11,
5239,21/08/2024,21/08/2024,21/08/2024,Taller Forma Joven,22,29,11,5,2,3,4.0,1,"Ruiz Marín, Isabel",1,,17,1,15,,1,Municipio Metro,0,8,14,
5240,07/05/2024,07/05/2024,07/05/2024,Taller cesación tabáquica,7,8,5,14,4,10,0.7,3,"Soler Giménez, Olga",0,10,,1,2,6,2,Granada,0,7,2,
5241,28/12/2024,28/12/2024,28/12/2024,Mesa de salud escolar,19,27,22,21,7,14,3.3,3,"Blanco Soler, Leire",1,,12,0,6,,1,Municipio Metro,1,5,14,
5242,18/09/2024,18/09/2024,18/09/2024,Sesión formativa interprofesional,24,6,6,6,2,4,2.4,3,"Torres Navarro, Luis",1,,6,1,15,,0,Municipio Metro,0,0,7,
5243,09/01/2025,09/01/2025,09/01/2025,Taller hipertensión,9,8,16,16,3,13,0.7,3,"Montero Vargas, Elisa",1,,0,0,2,1,1,Municipio Metro,0,6,11,
5244,19/05/2025,19/05/2025,19/05/2025,Taller lactancia materna,8,4,10,10,4,6,0.5,1,"Mora Montero, Irene",1,,12,1,2,5,1,Municipio Metro,0,7,0,
5245,09/05/2025,09/05/2025,09/05/2025,Taller actividad física mayores,3,12,5,10,5,5,1.5,2,"Gómez Montilla, Irene",1,,14,1,5,,2,Municipio Metro,0,5,7,
5246,27/12/2025,27/12/2025,27/12/2025,Sesión IG EPOC,6,12,3,15,6,9,0.7,2,"Pérez Molina, Amparo",0,7,,0,2,,0,Granada,0,1,12,
5247,10/11/2025,10/11/2025,10/11/2025,Ed. grupal EPOC/asma,9,4,2,18,8,10,3.8,4,"Gallego Ruiz, Natalia",1,,18,1,2,,1,Municipio Metro,0,8,5,
5248,04/03/2025,04/03/2025,04/03/2025,Taller alimentación saludable adultos,6,3,3,17,7,10,2.0,4,"Soler Santos, Encarnación",0,12,,0,2,2,0,Granada,0,6,12,
5249,18/08/2024,18/08/2024,18/08/2024,Sesión clínica formativa,23,7,11,6,2,4,3.4,1,"Vargas Gómez, Marta",1,,3,0,11,,0,Municipio Metro,0,5,1,
5250,02/10/2025,02/10/2025,02/10/2025,Taller alimentación infantil,20,3,8,19,7,12,1.4,1,"Osuna Palomino, Beatriz",1,,8,1,7,,1,Municipio Metro,0,5,12,
5251,21/04/2025,21/04/2025,21/04/2025,Escuela Pacientes - diabetes,13,16,2,6,3,3,0.6,1,"Baena Montoya, Amelia",1,,2,0,2,6,1,Municipio Metro,0,6,6,
5252,24/12/2024,24/12/2024,24/12/2024,Taller activos salud mental,3,1,18,26,11,15,0.7,3,"Palomino Olmedo, Diego",0,11,,0,9,,2,Granada,0,5,11,
5253,03/03/2025,03/03/2025,03/03/2025,Mesa de salud escolar,22,5,16,13,6,7,1.3,2,"Crespo Flores, Ramón",1,,9,1,6,,0,Municipio Metro,0,2,10,
5254,21/02/2024,21/02/2024,21/02/2024,Intervención riesgo conducta suicida,22,14,1,9,3,6,2.4,2,"Contreras Ibáñez, Roberto",1,,4,1,13,,0,Municipio Metro,1,2,8,
5255,09/09/2025,09/09/2025,09/09/2025,Jornada salud comunitaria barrio,4,17,14,18,7,11,2.7,1,"Palomino Moreno, Ricardo",1,,10,1,6,,0,Municipio Metro,0,7,2,
5256,18/02/2024,18/02/2024,18/02/2024,Taller actividad física infantil,0,23,21,16,4,12,3.9,3,"Díaz Ibáñez, Bernardo",0,5,,1,7,,1,Granada,0,9,4,
5257,25/07/2025,25/07/2025,25/07/2025,Rehabilitación cardiaca grupal,6,16,9,12,3,9,2.9,4,"Cantero Salinas, Marta",0,4,,1,2,4,2,Granada,0,7,7,
5258,13/10/2024,13/10/2024,13/10/2024,Taller habilidades parentales,22,28,20,6,2,4,2.9,3,"Pardo Chacón, Elisa",1,,11,1,13,,0,Municipio Metro,0,0,6,
5259,02/01/2024,02/01/2024,02/01/2024,Taller activos salud mental,18,21,25,14,6,8,2.2,4,"Infante Marín, Noelia",1,,10,1,9,,1,Municipio Metro,0,7,12,
5260,24/09/2025,24/09/2025,24/09/2025,Charla tabaco,4,4,19,14,7,7,2.0,1,"Méndez Quevedo, Diego",0,14,,0,6,,1,Granada,0,8,9,
5261,08/03/2024,08/03/2024,08/03/2024,Taller salud comunitaria,20,1,25,24,8,16,2.8,2,"Mateo Hinojosa, Fernando",1,,14,1,9,,0,Municipio Metro,0,1,10,
5262,28/03/2025,28/03/2025,28/03/2025,Taller cesación tabáquica,13,16,5,16,6,10,1.9,3,"Arias Trujillo, Esther",1,,19,1,2,2,2,Municipio Metro,0,4,0,
5263,05/01/2025,05/01/2025,05/01/2025,Sesión menopausia,9,17,5,15,3,12,0.8,3,"Vergara Carrillo, Antonio",1,,7,1,2,5,1,Municipio Metro,0,6,2,
5264,28/09/2024,28/09/2024,28/09/2024,Taller cesación tabáquica,5,1,9,11,5,6,3.8,2,"Ibáñez Navarro, Marta",0,9,,1,2,2,1,Granada,0,0,4,
5265,26/02/2025,26/02/2025,26/02/2025,Escuela Pacientes - diabetes,7,10,17,16,5,11,3.4,3,"Pardo Urbano, Claudia",1,,12,0,2,3,0,Municipio Metro,1,5,6,
5266,04/01/2025,04/01/2025,04/01/2025,Taller alimentación saludable adultos,23,25,3,12,5,7,1.1,2,"Gallego Navarrete, Gloria",1,,1,1,2,6,0,Municipio Metro,0,1,5,
5267,24/01/2024,24/01/2024,24/01/2024,Charla EPOC y tabaco,0,5,19,13,6,7,3.2,1,"Duarte Cortés, Adrián",1,,4,0,6,,0,Municipio Metro,0,9,7,
5268,20/04/2024,20/04/2024,20/04/2024,Rehabilitación cardiaca grupal,22,17,16,5,2,3,0.6,3,"Cruz León, Amparo",0,6,,1,2,,1,Granada,0,4,3,
5269,23/07/2024,23/07/2024,23/07/2024,Charla tabaco,14,4,16,25,10,15,2.0,2,"Moreno Montero, Rodrigo",0,3,,1,6,,0,Granada,1,9,6,
5270,27/05/2025,27/05/2025,27/05/2025,Taller movilidad articular,23,12,5,9,2,7,1.9,3,"Cabello Rueda, Esperanza",1,,5,1,5,,0,Municipio Metro,0,1,5,
5271,07/10/2025,07/10/2025,07/10/2025,Intervención familias vulnerables,23,20,20,11,3,8,1.7,4,"Molina Rueda, Noelia",1,,5,1,13,,2,Municipio Metro,0,9,8,
5272,19/01/2025,19/01/2025,19/01/2025,Charla prevención accidentes infancia,11,21,14,23,6,17,0.6,4,"Crespo Mora, Ascensión",1,,12,1,7,,1,Municipio Metro,0,0,8,
5273,15/06/2025,15/06/2025,15/06/2025,Charla prevención caídas mayores,14,7,8,10,5,5,1.0,4,"Tejada Lara, Verónica",1,,6,1,6,,0,Municipio Metro,0,2,11,
5274,08/02/2025,08/02/2025,08/02/2025,Taller GRUSE cuidadoras,23,15,2,6,1,5,3.7,1,"Cabello Millán, Esperanza",1,,5,1,2,,1,Municipio Metro,0,0,12,
5275,21/11/2025,21/11/2025,21/11/2025,Mesa salud mental comunitaria,20,4,8,8,3,5,1.9,3,"Ortega Pardo, Daniel",1,,0,0,6,,0,Municipio Metro,0,1,9,
5276,14/05/2025,14/05/2025,14/05/2025,Jornada salud comunitaria barrio,14,3,6,30,12,18,1.2,2,"Linares Cañas, Antonia",1,,12,1,6,,0,Municipio Metro,0,8,5,
5277,10/10/2025,10/10/2025,10/10/2025,Taller GRUSE,6,17,3,11,4,7,3.9,2,"Tejada Ibáñez, Sofía",1,,6,1,2,,1,Municipio Metro,0,2,0,
5278,23/04/2024,23/04/2024,23/04/2024,Taller activos salud mental,20,21,25,12,5,7,3.9,4,"Cañas Prieto, Ignacio",0,10,,1,9,,2,Granada,0,2,5,
5279,06/04/2025,06/04/2025,06/04/2025,Taller incontinencia urinaria,9,12,3,17,8,9,0.7,3,"Ruiz Navarrete, Irene",1,,2,1,2,4,1,Municipio Metro,1,0,0,
5280,01/12/2024,01/12/2024,01/12/2024,Taller habilidades parentales,17,4,24,10,4,6,1.0,3,"Molina Rueda, Noelia",0,5,,1,13,,2,Granada,0,2,4,
5281,28/10/2024,28/10/2024,28/10/2024,Taller GRUSE cuidadoras,23,16,16,12,4,8,0.7,1,"Cantero Salinas, Marta",1,,6,1,2,1,0,Municipio Metro,0,8,11,
5282,20/09/2024,20/09/2024,20/09/2024,Charla EPOC y tabaco,4,3,22,24,11,13,3.6,3,"Navarro Herrera, Inés",1,,19,1,6,,2,Municipio Metro,0,0,4,
5283,13/11/2025,13/11/2025,13/11/2025,Jornada salud comunitaria barrio,23,1,19,23,11,12,1.3,3,"Flores Méndez, Verónica",1,,15,0,6,,0,Municipio Metro,0,2,12,
5284,21/11/2024,21/11/2024,21/11/2024,Taller Forma Joven,22,23,6,8,2,6,3.4,1,"Vargas Gómez, Marta",1,,16,0,11,,0,Municipio Metro,1,9,1,
5285,15/04/2025,15/04/2025,15/04/2025,Taller GRUSE cuidadoras,9,13,2,5,2,3,1.0,2,"Montoya Pedrosa, Miriam",0,8,,1,2,4,2,Granada,0,8,13,
5286,28/02/2024,28/02/2024,28/02/2024,Sesión coordinación PSIA,22,1,12,24,8,16,3.1,2,"Infante Marín, Noelia",1,,2,0,9,,0,Municipio Metro,0,3,13,
5287,21/08/2024,21/08/2024,21/08/2024,Charla alcohol,17,5,22,30,11,19,1.5,3,"López Giménez, Adriana",0,8,,0,6,,2,Granada,0,9,8,
5288,04/11/2025,04/11/2025,04/11/2025,Intervención social RELAS,17,5,24,10,2,8,2.8,3,"Quevedo Arias, Mónica",0,8,,1,13,,2,Granada,0,0,13,
5289,24/11/2025,24/11/2025,24/11/2025,Taller dolor crónico,22,1,16,8,2,6,0.7,2,"Méndez González, Sergio",1,,16,1,2,,1,Municipio Metro,0,2,4,
5290,02/09/2025,02/09/2025,02/09/2025,Charla prevención caídas,22,10,25,6,2,4,0.7,4,"Úbeda Linares, Jorge",0,10,,0,5,,0,Granada,0,0,14,
5291,06/06/2025,06/06/2025,06/06/2025,Detección violencia de género,17,5,24,15,6,9,3.0,1,"Bravo Domínguez, Blanca",0,0,,0,13,,0,Granada,0,9,2,
5292,13/12/2024,13/12/2024,13/12/2024,Jornada salud comunitaria barrio,19,27,8,14,6,8,3.3,1,"Méndez Quevedo, Diego",1,,6,0,6,,1,Municipio Metro,0,9,4,
5293,24/04/2025,24/04/2025,24/04/2025,Foro salud barrio,18,21,25,12,5,7,2.3,2,"Montilla Navajas, Raquel",1,,13,1,9,,1,Municipio Metro,1,9,5,
5294,27/10/2024,27/10/2024,27/10/2024,Mesa de salud escolar,17,10,17,10,5,5,2.5,4,"Prieto Suárez, Bernardo",0,5,,1,6,,0,Granada,0,7,12,
5295,07/09/2025,07/09/2025,07/09/2025,Intervención familias vulnerables,3,5,20,10,3,7,2.0,3,"Contreras Ibáñez, Roberto",0,0,,1,13,,2,Granada,0,4,2,
5296,16/03/2025,16/03/2025,16/03/2025,Ponencia jornada distrital,0,4,7,14,3,11,3.8,3,"Romero Méndez, Consuelo",0,1,,0,3,,1,Granada,0,4,15,
5297,07/09/2024,07/09/2024,07/09/2024,Educación maternal,6,17,10,17,8,9,1.5,4,"Pascual Gutiérrez, Paloma",1,,12,0,2,6,0,Municipio Metro,0,6,7,
5298,15/04/2025,15/04/2025,15/04/2025,Taller hipertensión,23,25,2,13,5,8,3.4,1,"Medina Ruiz, Sonia",1,,19,1,2,,0,Municipio Metro,0,7,7,
5299,28/05/2025,28/05/2025,28/05/2025,Ponencia salud mental,0,30,14,23,9,14,4.0,4,"Laguna Montilla, Adrián",1,,8,1,6,,1,Municipio Metro,1,8,8,
5300,02/11/2025,02/11/2025,02/11/2025,Taller bienestar emocional adultos,19,21,21,30,14,16,3.8,3,"Álvarez Duarte, Adrián",1,,7,1,6,,2,Municipio Metro,0,3,6,
5301,03/11/2024,03/11/2024,03/11/2024,Ed. grupal rehab. respiratoria,22,25,16,12,4,8,3.7,2,"Vargas Crespo, Antonia",1,,6,1,2,,2,Municipio Metro,0,7,3,
5302,23/08/2025,23/08/2025,23/08/2025,Taller movilidad articular,23,10,5,3,1,2,1.3,2,"Montero Quevedo, Amparo",1,,5,1,5,,0,Municipio Metro,1,6,15,
5303,08/05/2024,08/05/2024,08/05/2024,Sesión IG EPOC,6,7,3,16,5,11,2.9,4,"Palomino Núñez, Josefa",1,,20,1,2,5,1,Municipio Metro,0,4,14,
5304,23/01/2025,23/01/2025,23/01/2025,Sesión PSIA médico,23,5,7,10,4,6,3.5,1,"González Carrillo, Francisco",1,,1,1,6,,0,Municipio Metro,0,5,1,
5305,10/01/2024,10/01/2024,10/01/2024,Charla prevención cardiovascular,4,4,14,24,10,14,1.3,1,"Úbeda Soler, Nuria",1,,20,1,6,,2,Municipio Metro,1,2,12,
5306,14/03/2024,14/03/2024,14/03/2024,Taller Forma Joven,3,11,11,10,3,7,0.7,4,"Herrera Contreras, Álvaro",0,4,,0,3,,0,Granada,0,5,3,
5307,14/01/2025,14/01/2025,14/01/2025,Ed. grupal rehab. respiratoria,8,25,5,14,3,11,1.9,2,"Cañas Pascual, Alicia",1,,18,1,2,5,2,Municipio Metro,1,6,11,
5308,26/01/2024,26/01/2024,26/01/2024,Taller actividad física mayores,22,10,2,11,3,8,3.2,4,"Heredia Escribano, Antonio",0,7,,1,5,,1,Granada,1,4,2,
5309,24/09/2024,24/09/2024,24/09/2024,Mesa salud mental comunitaria,0,6,7,28,10,18,2.7,2,"Arias Laguna, Claudia",1,,1,0,6,,1,Municipio Metro,0,4,3,
5310,14/03/2025,14/03/2025,14/03/2025,Intervención social RELAS,23,20,18,12,3,9,3.7,1,"Toboso Linares, Amparo",0,8,,1,13,,2,Granada,0,9,5,
5311,27/07/2024,27/07/2024,27/07/2024,Ponencia jornada distrital,24,11,7,9,4,5,1.2,1,"Vega Serrano, Amelia",1,,15,1,11,,1,Municipio Metro,1,0,1,
5312,09/01/2025,09/01/2025,09/01/2025,Taller dolor crónico,8,4,2,7,3,4,2.6,4,"Trujillo Espejo, María",1,,9,1,2,1,2,Municipio Metro,0,7,0,
5313,05/11/2024,05/11/2024,05/11/2024,Charla prevención caídas,3,8,5,5,2,3,3.4,4,"Salas Santos, Patricia",0,10,,1,5,,1,Granada,0,5,9,
5314,11/05/2024,11/05/2024,11/05/2024,Mapeo de activos comunitarios,14,17,25,21,7,14,3.4,3,"Gallego Mateo, Carmen",0,9,,1,6,,1,Granada,0,7,11,
5315,18/01/2024,18/01/2024,18/01/2024,Ed. grupal diabetes tipo 2,13,12,2,9,4,5,1.2,4,"Delgado Blanco, Elena",0,11,,0,2,3,2,Granada,1,5,11,
5316,28/01/2024,28/01/2024,28/01/2024,Sesión dolor crónico fisioterapia,3,8,5,8,2,6,1.5,3,"Montero Quevedo, Amparo",1,,14,1,5,,2,Municipio Metro,0,8,8,
5317,25/05/2024,25/05/2024,25/05/2024,Charla alcohol,3,17,14,22,8,14,1.1,4,"Herrera Salinas, Pilar",1,,9,0,6,,2,Municipio Metro,1,0,7,
5318,06/10/2024,06/10/2024,06/10/2024,Escuela Pacientes - EPOC,6,7,9,14,6,8,3.9,4,"Campos Duarte, Esperanza",1,,11,1,2,3,2,Municipio Metro,0,9,6,
5319,26/03/2025,26/03/2025,26/03/2025,Sesión coordinación PSIA,18,1,18,22,4,18,2.4,3,"Salas Laguna, Sonia",1,,16,1,9,,1,Municipio Metro,0,4,5,
5320,15/10/2025,15/10/2025,15/10/2025,Ponencia salud mental,14,6,14,20,6,14,1.3,1,"Méndez Quevedo, Diego",1,,12,0,6,,0,Municipio Metro,0,9,7,
5321,20/12/2025,20/12/2025,20/12/2025,Charla prevención caídas,3,8,25,5,2,3,3.6,1,"Montero Campos, Raúl",1,,16,1,5,,0,Municipio Metro,0,9,12,
5322,07/07/2025,07/07/2025,07/07/2025,Taller actividad física infantil,11,27,21,12,4,8,1.0,2,"Navajas Maldonado, Consuelo",1,,9,0,7,,1,Municipio Metro,0,6,10,
5323,03/08/2024,03/08/2024,03/08/2024,Charla diabetes preventiva,19,3,19,23,13,10,3.8,4,"Molina Domínguez, Andrea",1,,9,0,6,,1,Municipio Metro,0,6,5,
5324,12/05/2024,12/05/2024,12/05/2024,Intervención media,21,11,7,10,4,6,2.4,1,"Medina Lara, Roberto",0,1,,1,15,,1,Granada,0,3,1,
5325,17/03/2024,17/03/2024,17/03/2024,Taller incontinencia urinaria,23,8,10,6,2,4,2.7,1,"Salas Romero, Olga",0,4,,0,2,6,1,Granada,0,0,12,
5326,28/03/2024,28/03/2024,28/03/2024,Mapeo de activos comunitarios,14,14,22,13,5,8,2.8,1,"Vergara Moreno, Carlos",1,,4,1,6,,0,Municipio Metro,1,9,3,
5327,14/01/2025,14/01/2025,14/01/2025,Charla prevención accidentes infancia,11,27,14,16,8,8,2.7,2,"Ríos Juárez, Esther",1,,20,1,7,,2,Municipio Metro,0,5,10,
5328,21/03/2025,21/03/2025,21/03/2025,Charla recursos sociales y salud,3,4,14,9,4,5,2.4,3,"Parra Pedrosa, Rebeca",0,10,,0,13,,1,Granada,0,8,14,
5329,14/11/2025,14/11/2025,14/11/2025,Taller hipertensión,22,7,9,8,3,5,0.9,1,"Aguilar Vera, Dolores",0,12,,1,2,5,1,Granada,0,6,2,
5330,09/12/2025,09/12/2025,09/12/2025,Escuela Pacientes - diabetes,8,3,16,6,2,4,1.3,2,"Quevedo Vera, Andrea",1,,18,0,2,,1,Municipio Metro,0,7,3,
5331,25/02/2025,25/02/2025,25/02/2025,Intervención riesgo conducta suicida,23,5,24,10,4,6,2.3,3,"Contreras Ibáñez, Roberto",1,,7,1,13,,2,Municipio Metro,0,5,12,
5332,05/12/2025,05/12/2025,05/12/2025,Foro salud barrio,18,4,18,16,4,12,2.7,3,"Palomino Olmedo, Diego",1,,10,1,9,,2,Municipio Metro,0,7,15,
5333,27/04/2024,27/04/2024,27/04/2024,Taller cuidadoras personas dependientes,6,15,10,15,5,10,3.4,1,"Osuna Martínez, Sergio",0,9,,1,2,6,0,Granada,1,1,11,
5334,22/02/2024,22/02/2024,22/02/2024,Foro salud barrio,20,26,25,21,6,15,3.4,3,"Montoya Muñoz, Andrés",1,,20,1,9,,2,Municipio Metro,0,6,0,
5335,02/01/2024,02/01/2024,02/01/2024,Taller GRUSE cuidadoras,6,3,10,17,8,9,3.3,4,"Toboso Domínguez, Ascensión",0,6,,1,2,,2,Granada,1,4,4,
5336,27/09/2024,27/09/2024,27/09/2024,Taller PRIA violencia género,17,20,24,12,3,9,1.1,3,"Suárez Duarte, Blanca",1,,1,1,13,,1,Municipio Metro,0,3,9,
5337,06/05/2025,06/05/2025,06/05/2025,Mapeo de activos comunitarios,14,5,16,30,16,14,3.6,3,"Montero Navarrete, Consuelo",1,,16,1,6,,1,Municipio Metro,0,8,1,
5338,01/01/2024,01/01/2024,01/01/2024,Intervención comunitaria barrio desfavorecido,22,4,18,14,5,9,2.8,1,"Herrera Carmona, Mónica",0,14,,1,9,,2,Granada,1,6,6,
5339,08/09/2025,08/09/2025,08/09/2025,Taller PRIA violencia género,22,20,1,7,3,4,3.3,3,"Ortega Pedrosa, Claudia",0,3,,0,13,,1,Granada,0,7,6,
5340,01/02/2024,01/02/2024,01/02/2024,Taller GRUSE,9,16,16,11,4,7,2.8,4,"Urbano Delgado, Julio",0,10,,1,2,3,1,Granada,0,2,0,
5341,07/10/2025,07/10/2025,07/10/2025,Ed. grupal EPOC/asma,23,7,17,11,4,7,3.4,1,"Vera Pascual, Sandra",1,,10,1,2,,0,Municipio Metro,0,2,0,
5342,17/05/2024,17/05/2024,17/05/2024,Intervención riesgo conducta suicida,23,28,18,12,5,7,0.5,1,"Chacón Ríos, Fátima",0,2,,1,13,,0,Granada,0,3,1,
5343,12/10/2025,12/10/2025,12/10/2025,Intervención social RELAS,22,14,24,14,5,9,3.3,2,"Gutiérrez Millán, Concepción",0,8,,0,13,,0,Granada,1,7,13,
5344,19/12/2025,19/12/2025,19/12/2025,Sesión IG EPOC,5,7,16,13,3,10,2.1,4,"Pardo Rueda, Claudia",1,,18,0,2,,2,Municipio Metro,0,5,4,
5345,28/11/2024,28/11/2024,28/11/2024,Sesión Forma Joven pediatría,23,20,21,19,5,14,4.0,3,"Díaz Montoya, Esperanza",1,,1,1,7,,1,Municipio Metro,1,4,4,
5346,12/11/2024,12/11/2024,12/11/2024,Taller alimentación saludable adultos,7,13,16,16,5,11,2.7,2,"Campos Olmedo, Miriam",1,,11,1,2,6,1,Municipio Metro,1,8,14,
5347,12/07/2025,12/07/2025,12/07/2025,Sesión dolor crónico fisioterapia,23,10,5,11,4,7,2.5,2,"Montero Campos, Raúl",1,,20,1,5,,1,Municipio Metro,0,1,6,
5348,03/02/2025,03/02/2025,03/02/2025,Taller actividad física mayores,23,10,5,9,3,6,0.7,2,"Carmona Gómez, Trinidad",1,,18,1,5,,2,Municipio Metro,0,2,6,
5349,10/01/2024,10/01/2024,10/01/2024,Taller cuidadoras personas dependientes,10,8,9,5,1,4,4.0,1,"Ríos Pascual, Nerea",1,,7,0,2,,2,Municipio Metro,0,2,4,
5350,27/11/2024,27/11/2024,27/11/2024,Sesión vacunas infantiles,20,27,8,8,3,5,3.6,3,"Pedrosa Fuentes, Fátima",1,,8,0,7,,2,Municipio Metro,0,0,12,
5351,25/05/2025,25/05/2025,25/05/2025,Sesión PIOBIN enfermería,10,7,17,18,4,14,2.6,3,"Toboso Giménez, Paloma",1,,20,1,2,3,1,Municipio Metro,0,2,7,
5352,27/05/2024,27/05/2024,27/05/2024,Sesión IG EPOC,5,1,16,11,3,8,3.4,4,"Bravo Gutiérrez, Noelia",0,4,,1,2,1,1,Granada,0,3,10,
5353,07/12/2024,07/12/2024,07/12/2024,Ponencia jornada distrital,3,3,25,17,8,9,2.4,1,"Castillo Navarrete, Victoria",0,6,,1,15,,2,Granada,0,9,12,
5354,21/07/2024,21/07/2024,21/07/2024,Sesión psicoeducación familiar,23,4,3,12,4,8,3.4,2,"Muñoz Lozano, Adrián",1,,14,0,8,,0,Municipio Metro,0,9,0,
5355,21/12/2024,21/12/2024,21/12/2024,Taller cesación tabáquica,23,10,3,14,5,9,3.5,1,"Vera Méndez, Ascensión",1,,11,1,2,,1,Municipio Metro,0,1,2,
5356,27/08/2025,27/08/2025,27/08/2025,Taller movilidad articular,23,12,2,8,2,6,2.1,3,"Sánchez Carmona, Enrique",1,,10,0,5,,0,Municipio Metro,1,2,15,
5357,07/02/2024,07/02/2024,07/02/2024,Escuela Pacientes - diabetes,5,7,17,9,2,7,0.7,1,"Herrera Marín, Concepción",1,,5,0,2,,0,Municipio Metro,0,3,14,
5358,26/02/2024,26/02/2024,26/02/2024,Intervención familias vulnerables,17,14,18,11,3,8,3.2,2,"Rubio Palomino, Esther",1,,12,1,13,,0,Municipio Metro,0,8,7,
5359,10/04/2025,10/04/2025,10/04/2025,Taller GRUSE cuidadoras,11,13,2,6,2,4,3.7,4,"Pascual Navarro, Elisa",0,7,,1,2,3,2,Granada,0,7,11,
5360,13/01/2025,13/01/2025,13/01/2025,Taller GRUSE cuidadoras,7,12,3,7,3,4,3.3,3,"Ríos Pérez, Josefa",1,,14,0,2,,2,Municipio Metro,0,5,3,
