record_id,fecha_de_inicio,fecha_de_fin,fecha_del_registro,nombre_de_la_actividad,tipo_de_actividad,qu_tem_tica_s_aborda_la_ac,en_qu_estrategia_plan_inte,asist_total,asist_hombres,asist_mujeres,n_mero_de_horas,n_mero_de_sesiones,apellidos_y_nombre,distrito0,unidad_asistencial,unidad_asistencial_2,sexo,categor_a_profesional,especialidad_de_enfermer_a,horario,localidad_donde_se_realiza,es_una_zona_desfavorecidas,lugar_de_realizaci_n_de_la,poblaci_n_destinataria
2008,17/06/2025,15/07/2025,22/06/2025,GRUSE,13,28,11,19,6,13,11.5,5,"Domínguez Suárez, Roberto",1,,13,M,8,,1,Loja,0,14,4
2009,11/03/2024,18/03/2024,12/03/2024,Sesión formativa: uso medicamento,22,25,23,18,9,9,3.6,2,"Reyes Suárez, Juan",1,,13,M,14,,0,Loja,0,5,7
2010,19/10/2025,26/10/2025,23/10/2025,Sesión clínica: parentalidad positiva,21,20,20,30,13,17,3.0,2,"Pérez López, Mónica",1,,13,F,7,,1,Loja,0,4,9
2011,24/11/2024,15/12/2024,27/11/2024,Rehabilitación cardiaca,9,9,2,8,5,3,8.0,4,"González Ortiz, Carmen",1,,13,F,2,9,2,Loja,1,10,0
2012,01/10/2025,10/12/2025,04/10/2025,PSIA,17,20,25,14,2,12,20.9,11,"Rodríguez Lara, Elena",1,,13,F,2,8,2,Loja,0,4,4
2013,04/08/2024,04/08/2024,04/08/2024,Actividad PS: bienestar emocional,24,4,16,15,3,12,1.4,1,"Domínguez Suárez, Roberto",1,,13,M,8,,1,Loja,0,0,2
2014,17/05/2025,17/05/2025,18/05/2025,Charla sobre enf. transmisibles,0,9,13,13,7,6,2.0,1,"Rodríguez Lara, Elena",1,,13,F,2,8,0,Loja,0,7,2
2015,11/03/2025,08/04/2025,11/03/2025,Grupo diabetológico,7,8,17,9,5,4,9.0,5,"Rodríguez Lara, Elena",1,,13,F,2,8,0,Loja,0,3,4
2016,08/11/2025,31/12/2025,09/11/2025,Rehabilitación respiratoria,10,4,14,21,11,10,25.5,15,"Cabrera Gutiérrez, Amparo",1,,13,F,2,1,0,Loja,0,9,14
2017,10/09/2024,10/09/2024,11/09/2024,Charla sobre sexualidad,0,24,8,27,6,21,0.7,1,"Domínguez Suárez, Roberto",1,,13,M,8,,1,Loja,1,4,10
2018,16/10/2024,04/12/2024,19/10/2024,Rehabilitación cardiaca,9,27,25,16,7,9,13.6,8,"Cabrera Gutiérrez, Amparo",1,,13,F,2,1,0,Loja,0,11,8
2019,15/12/2025,31/12/2025,16/12/2025,PIOBIN,15,10,9,25,10,15,18.7,11,"Cabrera Gutiérrez, Amparo",1,,13,F,2,1,1,Loja,0,5,6
2020,16/08/2024,16/08/2024,19/08/2024,Charla sobre lactancia materna,0,15,15,24,11,13,0.8,1,"Alonso Molina, Rocío",1,,14,F,7,,0,Maracena,0,1,6
2021,10/11/2024,10/11/2024,12/11/2024,Charla sobre consumo alcohol,0,6,1,24,12,12,1.7,1,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,7,11
2022,20/11/2025,31/12/2025,24/11/2025,Programa educación maternal,11,6,19,18,2,16,17.6,8,"Reyes Alonso, Irene",1,,14,F,2,7,0,Maracena,0,8,11
2023,27/04/2024,10/08/2024,01/05/2024,PSIA,17,9,6,19,4,15,35.2,16,"Carmona López, Virginia",1,,14,F,2,1,1,Maracena,0,13,9
2024,27/06/2024,03/10/2024,30/06/2024,GRAFA,12,18,19,8,2,6,25.5,15,"Navarro García, Tomás",1,,14,M,9,,0,Maracena,0,4,15
2025,01/02/2025,08/02/2025,05/02/2025,Sesión clínica: uso medicamento,21,25,22,20,6,14,3.8,2,"Castro Ramos, Ana",1,,14,F,6,,1,Maracena,0,1,4
2026,19/09/2025,03/10/2025,24/09/2025,Sesión formativa: manejo enf. crónicas,22,16,10,24,12,12,4.5,3,"Castro Ramos, Ana",1,,14,F,6,,1,Maracena,0,10,3
2027,12/05/2025,23/06/2025,15/05/2025,Taller de otras temáticas,23,30,1,22,6,16,21.0,7,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,12,11
2028,11/08/2024,29/09/2024,16/08/2024,PSIA,17,12,17,16,3,13,13.6,8,"Sánchez González, Pilar",1,,14,F,2,4,1,Maracena,0,9,6
2029,07/08/2025,07/08/2025,09/08/2025,Mesa informativa: IRAS,19,14,12,27,13,14,1.6,1,"Hidalgo Rubio, Verónica",1,,14,F,7,,1,Maracena,0,2,8
2030,23/06/2025,23/06/2025,28/06/2025,Sesión formativa: salud bucodental,22,23,19,20,9,11,1.9,1,"Navarro García, Tomás",1,,14,M,9,,2,Maracena,0,8,3
2031,24/11/2024,05/01/2025,24/11/2024,Grupo cuidadoras,5,27,14,17,5,12,11.2,7,"Reyes Martínez, Sara",1,,14,F,2,8,2,Maracena,0,13,10
2032,04/02/2025,04/02/2025,05/02/2025,Charla sobre consumo alcohol,0,6,3,56,23,33,1.6,1,"Carmona López, Virginia",1,,14,F,2,1,1,Maracena,0,4,14
2033,02/02/2024,09/02/2024,03/02/2024,Sesión clínica: alimentación saludable,21,3,16,16,5,11,2.2,2,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,8,15
2034,28/06/2024,16/08/2024,29/06/2024,PITA,16,4,14,21,6,15,16.0,8,"Reyes Martínez, Sara",1,,14,F,2,8,0,Maracena,0,9,9
2035,19/07/2024,20/09/2024,21/07/2024,PSIA,17,21,22,8,1,7,21.0,10,"Morales Vega, Pilar",1,,14,F,2,5,2,Maracena,0,12,11
2036,29/11/2024,29/11/2024,30/11/2024,Sesión formativa: activos salud,22,2,25,17,7,10,1.9,1,"Navarro García, Tomás",1,,14,M,9,,2,Maracena,0,5,14
2037,05/08/2024,18/11/2024,05/08/2024,Grupo dolor crónico,6,21,2,20,7,13,27.2,16,"Carmona López, Virginia",1,,14,F,2,1,1,Maracena,0,10,8
2038,25/04/2025,02/05/2025,29/04/2025,Sesión clínica: salud bucodental,21,23,4,9,2,7,3.8,2,"Romero Moreno, Carlos",1,,14,M,14,,0,Maracena,0,7,8
2039,27/05/2024,10/06/2024,27/05/2024,Taller de salud bucodental,23,23,25,17,8,9,9.0,3,"Romero Moreno, Carlos",1,,14,M,14,,1,Maracena,0,10,14
2040,04/10/2024,11/10/2024,08/10/2024,Actividad PS: parentalidad positiva,24,20,21,32,11,21,3.0,2,"Blanco Cabrera, Fernando",1,,14,M,8,,2,Maracena,0,11,14
2041,14/10/2025,14/10/2025,18/10/2025,Charla sobre act. física,0,1,8,38,13,25,1.8,1,"Hidalgo Rubio, Verónica",1,,14,F,7,,0,Maracena,0,3,14
2042,06/02/2025,06/02/2025,09/02/2025,Mesa informativa: uso medicamento,19,25,16,16,6,10,1.3,1,"Romero Moreno, Carlos",1,,14,M,14,,2,Maracena,0,11,9
2043,13/12/2025,27/12/2025,16/12/2025,Taller de higiene manos,23,11,24,30,8,22,6.9,3,"Sánchez González, Pilar",1,,14,F,2,4,0,Maracena,0,0,14
2044,03/11/2025,22/12/2025,05/11/2025,Taller de alimentación saludable,23,3,18,13,3,10,17.6,8,"Sánchez González, Pilar",1,,14,F,2,4,2,Maracena,0,6,7
2045,05/03/2025,21/05/2025,06/03/2025,Grupo diabetológico,7,7,11,10,4,6,19.2,12,"Sánchez González, Pilar",1,,14,F,2,4,0,Maracena,0,3,10
2046,18/04/2024,18/04/2024,19/04/2024,Mesa informativa: otras formas fumar,19,19,23,45,10,35,1.4,1,"Navarro García, Tomás",1,,14,M,9,,0,Maracena,0,11,7
2047,09/04/2024,09/04/2024,13/04/2024,Mesa informativa: lactancia materna,19,15,11,37,10,27,1.5,1,"Alonso Molina, Rocío",1,,14,F,7,,1,Maracena,0,11,10
2048,30/11/2025,31/12/2025,03/12/2025,IAHS,14,8,12,20,11,9,24.0,10,"Flores Aguilar, Verónica",1,,14,F,2,4,2,Maracena,0,8,7
2049,18/09/2024,16/10/2024,18/09/2024,Programa educación maternal,11,3,25,10,1,9,12.0,5,"Carmona López, Virginia",1,,14,F,2,1,2,Maracena,0,6,6
2050,16/12/2024,27/01/2025,21/12/2024,PIOBIN,15,15,19,18,7,11,15.4,7,"Flores Aguilar, Verónica",1,,14,F,2,4,0,Maracena,0,3,8
2051,03/03/2025,10/03/2025,03/03/2025,Sesión formativa: act. física,22,1,24,10,4,6,3.2,2,"Jiménez López, José",1,,14,M,15,,1,Maracena,0,4,1
2052,06/06/2024,25/07/2024,09/06/2024,GRAFA,12,2,23,8,4,4,13.6,8,"Navarro García, Tomás",1,,14,M,9,,1,Maracena,0,14,13
2053,21/03/2025,28/03/2025,22/03/2025,Actividad PS: manejo enf. crónicas,24,16,18,11,4,7,2.2,2,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,4,6
2054,02/02/2025,11/05/2025,02/02/2025,Grupo dolor crónico,6,29,25,22,4,18,30.0,15,"Reyes Martínez, Sara",1,,14,F,2,8,2,Maracena,0,1,2
2055,27/11/2024,27/11/2024,01/12/2024,Sesión formativa: consumo alcohol,22,6,25,21,11,10,1.2,1,"Pérez Cortés, Beatriz",1,,14,F,6,,2,Maracena,0,1,0
2056,02/03/2024,23/03/2024,04/03/2024,Taller de act. física,23,1,17,12,5,7,6.8,4,"Jiménez López, José",1,,14,M,15,,2,Maracena,0,11,3
2057,20/09/2025,20/09/2025,20/09/2025,Sesión formativa: otras temáticas,22,30,23,29,8,21,1.3,1,"Jiménez López, José",1,,14,M,15,,1,Maracena,0,2,6
2058,05/01/2025,05/01/2025,10/01/2025,Charla sobre vacunación,0,27,14,48,25,23,1.4,1,"Hidalgo Rubio, Verónica",1,,14,F,7,,1,Maracena,1,11,5
2059,02/05/2025,11/07/2025,07/05/2025,Rehabilitación respiratoria,10,21,10,22,11,11,20.9,11,"Reyes Martínez, Sara",1,,14,F,2,8,1,Maracena,1,13,9
2060,10/11/2025,10/11/2025,13/11/2025,Sesión clínica: act. física,21,1,5,24,12,12,1.5,1,"Pérez Cortés, Beatriz",1,,14,F,6,,0,Maracena,0,3,14
2061,02/12/2025,16/12/2025,04/12/2025,Sesión formativa: bienestar emocional,22,4,22,17,8,9,5.4,3,"Blanco Cabrera, Fernando",1,,14,M,8,,0,Maracena,0,5,10
2062,14/03/2024,21/03/2024,17/03/2024,Sesión formativa: prev. accidentes,22,21,16,13,5,8,2.8,2,"Alonso Molina, Rocío",1,,14,F,7,,1,Maracena,0,12,9
2063,23/01/2024,23/01/2024,27/01/2024,Mesa informativa: alimentación saludable,19,3,2,32,7,25,1.7,1,"Castro Ramos, Ana",1,,14,F,6,,1,Maracena,0,5,15
2064,12/07/2025,16/08/2025,13/07/2025,Taller de alimentación saludable,23,3,8,16,8,8,18.0,6,"Morales Vega, Pilar",1,,14,F,2,5,1,Maracena,0,4,8
2065,27/08/2024,27/08/2024,27/08/2024,Mesa informativa: uso medicamento,19,25,16,32,7,25,1.9,1,"Romero Moreno, Carlos",1,,14,M,14,,0,Maracena,0,11,3
2066,30/04/2025,14/05/2025,01/05/2025,Sesión clínica: vacunación,21,27,15,17,9,8,5.4,3,"Romero Moreno, Carlos",1,,14,M,14,,2,Maracena,1,7,2
2067,17/06/2024,24/06/2024,17/06/2024,Sesión formativa: lactancia materna,22,15,16,25,13,12,2.8,2,"Hidalgo Rubio, Verónica",1,,14,F,7,,0,Maracena,1,1,10
2068,24/08/2024,24/08/2024,26/08/2024,Reunión coordinación — bienestar emocional,3,4,13,6,2,4,1.1,1,"Reyes Martínez, Sara",1,,14,F,2,8,2,Maracena,0,12,10
2069,22/12/2025,29/12/2025,24/12/2025,Sesión formativa: salud bucodental,22,23,24,24,10,14,2.8,2,"Romero Moreno, Carlos",1,,14,M,14,,1,Maracena,1,1,6
2070,05/10/2024,07/12/2024,09/10/2024,Grupo dolor crónico,6,9,2,9,3,6,23.0,10,"Reyes Alonso, Irene",1,,14,F,2,7,0,Maracena,0,1,10
2071,09/10/2024,30/10/2024,10/10/2024,Actividad PS: tabaco,24,7,9,32,16,16,4.0,4,"Jiménez López, José",1,,14,M,15,,0,Maracena,0,5,7
2072,10/12/2024,10/12/2024,12/12/2024,Charla sobre salud bucodental,0,23,4,29,7,22,2.0,1,"Romero Moreno, Carlos",1,,14,M,14,,1,Maracena,0,1,7
2073,20/01/2025,20/01/2025,20/01/2025,Charla sobre parentalidad positiva,0,20,7,45,24,21,0.7,1,"Alonso Molina, Rocío",1,,14,F,7,,2,Maracena,0,8,1
2074,21/07/2025,21/07/2025,26/07/2025,Actividad PS: vacunación,4,27,23,13,4,9,1.2,1,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,2,15
2075,01/06/2024,01/06/2024,06/06/2024,Sesión clínica: vacunación,21,27,24,29,6,23,1.5,1,"Hidalgo Rubio, Verónica",1,,14,F,7,,2,Maracena,0,3,15
2076,08/10/2024,29/10/2024,13/10/2024,PITA,16,19,15,24,8,16,9.2,4,"Navarro García, Tomás",1,,14,M,9,,2,Maracena,0,3,12
2077,30/09/2025,14/10/2025,03/10/2025,Sesión formativa: bienestar emocional,22,4,7,27,15,12,3.3,3,"Castro Ramos, Ana",1,,14,F,6,,1,Maracena,0,7,6
2078,01/04/2025,01/04/2025,03/04/2025,Mesa informativa: vacunación,19,27,2,13,4,9,2.0,1,"Hidalgo Rubio, Verónica",1,,14,F,7,,2,Maracena,0,2,6
2079,15/07/2025,05/08/2025,16/07/2025,Mapeo de activos: tabaco,18,7,5,30,15,15,6.0,4,"Navarro García, Tomás",1,,14,M,9,,2,Maracena,0,5,10
2080,14/02/2025,25/04/2025,16/02/2025,PITA,16,7,6,13,5,8,16.5,11,"Sánchez González, Pilar",1,,14,F,2,4,2,Maracena,0,5,13
2081,29/09/2024,29/09/2024,30/09/2024,Charla sobre alimentación saludable,0,3,6,31,9,22,1.9,1,"Jiménez López, José",1,,14,M,15,,1,Maracena,1,1,2
2082,13/07/2025,20/07/2025,14/07/2025,Actividad PS: uso medicamento,4,25,3,11,4,7,3.2,2,"Castro Ramos, Ana",1,,14,F,6,,0,Maracena,0,13,5
2083,08/10/2024,07/01/2025,11/10/2024,Rehabilitación respiratoria,10,11,8,9,6,3,22.4,14,"Reyes Martínez, Sara",1,,14,F,2,8,0,Maracena,0,14,3
2084,11/02/2024,17/03/2024,15/02/2024,Grupo dolor crónico,6,13,17,17,8,9,10.8,6,"Gutiérrez Delgado, Víctor",1,,15,M,5,,0,Montefrío,1,6,6
2085,05/07/2024,16/08/2024,05/07/2024,PITA,16,3,25,8,3,5,15.4,7,"Fernández Ruiz, Isabel",1,,15,F,2,5,0,Montefrío,1,10,15
2086,01/01/2025,05/03/2025,04/01/2025,PSIA,17,16,10,9,2,7,23.0,10,"Ruiz Martínez, Patricia",1,,15,F,2,8,2,Montefrío,1,1,5
2087,19/03/2025,02/04/2025,20/03/2025,Reunión coordinación — bienestar emocional,3,4,6,4,1,3,4.2,3,"Torres Fuentes, Antonio",1,,15,M,15,,1,Montefrío,1,7,8
2088,19/04/2024,24/05/2024,24/04/2024,PSIA,17,29,23,24,2,22,13.8,6,"Hernández Castro, Ana",1,,15,F,2,3,1,Montefrío,1,7,10
2089,10/09/2025,10/09/2025,11/09/2025,Mesa informativa: vacunación,19,27,19,22,9,13,1.6,1,"Domínguez Cortés, Sofía",1,,15,F,6,,2,Montefrío,1,11,4
2090,06/05/2024,06/05/2024,10/05/2024,Charla sobre otras adicciones,0,18,3,59,21,38,1.8,1,"García López, Nuria",1,,15,F,4,,1,Montefrío,1,11,9
2091,13/04/2025,15/06/2025,18/04/2025,Rehabilitación cardiaca,9,6,12,13,8,5,23.0,10,"Ruiz Martínez, Patricia",1,,15,F,2,8,1,Montefrío,1,1,5
2092,19/02/2025,19/02/2025,19/02/2025,Charla sobre act. física,0,1,17,16,7,9,1.3,1,"Torres Fuentes, Antonio",1,,15,M,15,,0,Montefrío,1,14,6
2093,08/03/2024,08/03/2024,11/03/2024,Mesa informativa: consumo alcohol,19,6,14,53,18,35,1.0,1,"Domínguez Cortés, Sofía",1,,15,F,6,,1,Montefrío,1,4,11
2094,09/08/2025,09/08/2025,11/08/2025,Sesión formativa: otras formas fumar,22,19,10,6,3,3,1.2,1,"García López, Nuria",1,,15,F,4,,2,Montefrío,1,6,13
2095,22/10/2024,22/10/2024,26/10/2024,Charla sobre higiene postural,0,12,21,22,10,12,0.6,1,"Fernández Ruiz, Isabel",1,,15,F,2,5,0,Montefrío,1,14,7
2096,09/04/2024,04/06/2024,10/04/2024,IAHS,14,14,13,21,6,15,18.0,9,"Cruz Lara, José",1,,15,M,7,,0,Montefrío,1,3,14
2097,17/04/2024,26/06/2024,20/04/2024,PIOBIN,15,11,4,13,5,8,26.4,11,"Ruiz Martínez, Patricia",1,,15,F,2,8,1,Montefrío,1,13,3
2098,25/02/2025,18/03/2025,27/02/2025,Actividad PS: bienestar emocional,24,4,17,5,2,3,6.0,4,"Domínguez Cortés, Sofía",1,,15,F,6,,1,Montefrío,1,2,4
2099,21/12/2025,21/12/2025,24/12/2025,Charla sobre uso TRICs,0,26,19,28,9,19,0.9,1,"Pérez Delgado, Ramón",1,,15,M,9,,0,Montefrío,1,11,2
2100,01/12/2025,08/12/2025,02/12/2025,Actividad PS: manejo enf. crónicas,24,16,19,28,7,21,3.2,2,"Domínguez Cortés, Sofía",1,,15,F,6,,2,Montefrío,1,14,4
2101,18/04/2025,18/07/2025,18/04/2025,PIOBIN,15,9,17,21,10,11,30.8,14,"Fernández Ruiz, Isabel",1,,15,F,2,5,2,Montefrío,1,5,9
2102,26/12/2025,31/12/2025,28/12/2025,Rehabilitación cardiaca,9,20,13,22,10,12,14.4,9,"Fernández Ruiz, Isabel",1,,15,F,2,5,0,Montefrío,1,2,3
2103,30/12/2025,31/12/2025,02/01/2026,Actividad PS: otras temáticas,24,30,12,14,4,10,3.2,2,"Hernández Ortiz, Isabel",1,,15,F,6,,1,Montefrío,1,1,15
2104,04/06/2024,02/07/2024,05/06/2024,Ponencia: act. física,20,1,18,51,14,37,13.0,5,"Pérez Delgado, Ramón",1,,15,M,9,,0,Montefrío,1,10,11
2105,20/03/2025,03/07/2025,20/03/2025,Rehabilitación cardiaca,9,12,5,16,10,6,24.0,16,"Gutiérrez Delgado, Víctor",1,,15,M,5,,1,Montefrío,1,9,7
2106,27/09/2025,06/12/2025,28/09/2025,Grupo dolor crónico,6,7,8,12,4,8,27.5,11,"Hernández Castro, Ana",1,,15,F,2,3,1,Montefrío,1,1,8
2107,24/05/2024,06/09/2024,24/05/2024,PITA,16,11,9,8,4,4,40.0,16,"Fernández Ruiz, Isabel",1,,15,F,2,5,2,Montefrío,1,1,7
2108,31/01/2024,17/04/2024,05/02/2024,Grupo diabetológico,7,12,23,24,8,16,26.4,12,"Ruiz Martínez, Patricia",1,,15,F,2,8,1,Montefrío,1,13,6
2109,09/02/2024,09/02/2024,11/02/2024,Sesión formativa: tabaco,22,7,4,30,14,16,1.8,1,"Torres Fuentes, Antonio",1,,15,M,15,,1,Montefrío,1,8,5
2110,05/02/2024,19/02/2024,08/02/2024,Sesión clínica: primeros auxilios,21,22,16,22,9,13,4.2,3,"Gutiérrez Delgado, Víctor",1,,15,M,5,,0,Montefrío,1,8,7
2111,07/03/2025,14/03/2025,10/03/2025,Sesión formativa: vacunación,22,27,13,26,11,15,3.2,2,"García López, Nuria",1,,15,F,4,,2,Montefrío,1,13,15
2112,20/03/2025,03/04/2025,25/03/2025,Taller de lactancia materna,23,15,3,27,7,20,5.4,3,"Cruz Lara, José",1,,15,M,7,,2,Montefrío,1,5,0
2113,31/01/2024,07/02/2024,02/02/2024,Reunión coordinación — act. física,3,1,10,9,2,7,3.8,2,"Fernández Ruiz, Isabel",1,,15,F,2,5,0,Montefrío,1,10,5
2114,13/01/2024,13/04/2024,16/01/2024,Grupo cuidadoras,5,3,3,9,4,5,32.2,14,"Ruiz Martínez, Patricia",1,,15,F,2,8,0,Montefrío,1,3,13
2115,22/11/2025,22/11/2025,23/11/2025,Mesa informativa: alimentación saludable,19,3,16,38,16,22,0.6,1,"Cruz Lara, José",1,,15,M,7,,0,Montefrío,1,9,7
2116,16/03/2025,25/05/2025,20/03/2025,Grupo dolor crónico,6,11,1,8,3,5,17.6,11,"Ruiz Martínez, Patricia",1,,15,F,2,8,0,Montefrío,1,5,10
2117,05/10/2025,28/12/2025,07/10/2025,IAHS,14,20,23,15,7,8,31.2,13,"Cruz Lara, José",1,,15,M,7,,1,Montefrío,1,11,0
2118,10/06/2024,08/07/2024,11/06/2024,Rehabilitación cardiaca,9,7,8,23,15,8,11.5,5,"Ruiz Martínez, Patricia",1,,15,F,2,8,0,Montefrío,1,8,5
2119,04/12/2025,31/12/2025,06/12/2025,Rehabilitación respiratoria,10,9,6,16,10,6,26.6,14,"Ruiz Martínez, Patricia",1,,15,F,2,8,0,Montefrío,1,10,2
2120,04/04/2024,25/04/2024,07/04/2024,PIOBIN,15,2,13,25,14,11,7.2,4,"Pérez Delgado, Ramón",1,,15,M,9,,2,Montefrío,1,3,7
2121,03/08/2024,17/08/2024,05/08/2024,Reunión coordinación — otras formas fumar,3,19,18,2,1,1,4.2,3,"García López, Nuria",1,,15,F,4,,1,Montefrío,1,0,11
2122,13/08/2024,01/10/2024,16/08/2024,Rehabilitación cardiaca,9,7,22,21,11,10,15.2,8,"Hernández Castro, Ana",1,,15,F,2,3,2,Montefrío,1,0,9
2123,20/12/2024,03/01/2025,23/12/2024,Actividad PS: uso medicamento,24,25,7,20,10,10,5.1,3,"Domínguez Cortés, Sofía",1,,15,F,6,,2,Montefrío,1,7,7
2124,16/11/2025,31/12/2025,21/11/2025,Grupo cuidadoras,5,4,11,15,5,10,30.0,15,"Hernández Castro, Ana",1,,15,F,2,3,2,Montefrío,1,11,9
2125,31/01/2024,14/02/2024,03/02/2024,Taller de tabaco,23,7,20,10,4,6,5.1,3,"Fernández Ruiz, Isabel",1,,15,F,2,5,1,Montefrío,1,2,12
2126,12/10/2025,12/10/2025,16/10/2025,Sesión clínica: dolor crónico,21,8,9,26,10,16,1.1,1,"Gutiérrez Delgado, Víctor",1,,15,M,5,,2,Montefrío,1,2,6
2127,10/08/2025,14/09/2025,10/08/2025,PIOBIN,15,4,13,9,2,7,9.6,6,"Pérez Delgado, Ramón",1,,15,M,9,,1,Montefrío,1,2,8
2128,18/12/2025,18/12/2025,23/12/2025,Mesa informativa: tabaco,19,7,13,17,6,11,0.7,1,"Pérez Delgado, Ramón",1,,15,M,9,,1,Montefrío,1,6,4
2129,09/01/2024,23/01/2024,13/01/2024,Sesión formativa: vacunación,22,27,14,27,11,16,5.7,3,"Domínguez Cortés, Sofía",1,,15,F,6,,1,Montefrío,1,8,7
2130,13/04/2024,18/05/2024,17/04/2024,Rehabilitación cardiaca,9,22,15,23,12,11,11.4,6,"Hernández Castro, Ana",1,,15,F,2,3,0,Montefrío,1,5,5
2131,23/04/2024,07/05/2024,27/04/2024,Reunión coordinación — bienestar emocional,3,4,5,7,4,3,5.1,3,"Torres Fuentes, Antonio",1,,15,M,15,,1,Montefrío,1,1,7
2132,02/10/2024,01/01/2025,02/10/2024,Rehabilitación cardiaca,9,16,11,12,6,6,29.4,14,"Hernández Castro, Ana",1,,15,F,2,3,0,Montefrío,1,5,0
2133,10/02/2025,28/04/2025,15/02/2025,Grupo dolor crónico,6,6,12,17,8,9,26.4,12,"Fernández Ruiz, Isabel",1,,15,F,2,5,2,Montefrío,1,14,2
2134,13/04/2025,18/05/2025,16/04/2025,PIOBIN,15,22,7,19,4,15,10.8,6,"Fernández Ruiz, Isabel",1,,15,F,2,5,0,Montefrío,1,13,8
2135,02/09/2025,14/10/2025,06/09/2025,GRAFA,12,30,8,17,9,8,16.8,7,"Pérez Delgado, Ramón",1,,15,M,9,,1,Montefrío,1,6,4
2136,04/07/2025,25/07/2025,07/07/2025,Taller de manejo enf. crónicas,23,16,14,25,11,14,10.8,4,"Hernández Ortiz, Isabel",1,,15,F,6,,2,Montefrío,1,7,13
2137,03/08/2025,03/08/2025,08/08/2025,Sesión formativa: lactancia materna,22,15,18,14,4,10,1.8,1,"Blanco Morales, Concepción",1,,16,F,2,3,1,Ogíjares,0,11,6
2138,11/12/2025,11/12/2025,14/12/2025,Mesa informativa: voluntades vitales,19,29,21,46,21,25,1.3,1,"Romero Suárez, Dolores",1,,16,F,6,,0,Ogíjares,0,13,6
2139,18/12/2025,25/12/2025,21/12/2025,Sesión formativa: higiene postural,22,12,14,27,11,16,2.6,2,"Blanco Morales, Concepción",1,,16,F,2,3,0,Ogíjares,0,12,1
2140,14/08/2024,20/11/2024,18/08/2024,Grupo diabetológico,7,21,7,23,12,11,28.5,15,"Blanco Morales, Concepción",1,,16,F,2,3,0,Ogíjares,0,4,8
2141,13/10/2025,10/11/2025,18/10/2025,Ponencia: otras temáticas,20,30,5,51,25,26,5.5,5,"Medina López, David",1,,16,M,6,,1,Ogíjares,0,10,11
2142,28/03/2025,28/03/2025,28/03/2025,Charla sobre parentalidad positiva,0,20,22,44,12,32,1.7,1,"Carmona Montero, Sandra",1,,16,F,8,,0,Ogíjares,0,9,1
2143,08/04/2025,17/06/2025,12/04/2025,Rehabilitación respiratoria,10,11,14,16,9,7,24.2,11,"Molina Ruiz, Raquel",1,,16,F,2,2,1,Ogíjares,0,7,3
2144,18/01/2025,18/01/2025,20/01/2025,Actividad PS: bienestar emocional,24,4,2,20,4,16,1.3,1,"Carmona Montero, Sandra",1,,16,F,8,,2,Ogíjares,0,6,12
2145,02/11/2024,30/11/2024,04/11/2024,Ponencia: act. física,20,1,14,67,25,42,12.0,5,"Medina López, David",1,,16,M,6,,1,Ogíjares,0,6,1
2146,27/07/2024,27/07/2024,01/08/2024,Sesión formativa: higiene postural,22,12,19,18,4,14,1.3,1,"Ramos Rubio, David",1,,16,M,2,8,2,Ogíjares,0,8,0
2147,11/09/2024,30/10/2024,16/09/2024,Grupo cuidadoras,5,4,4,15,4,11,16.0,8,"Blanco Morales, Concepción",1,,16,F,2,3,1,Ogíjares,0,3,11
2148,23/04/2025,14/05/2025,24/04/2025,Reunión coordinación — higiene postural,3,12,25,10,3,7,4.0,4,"Ramos Rubio, David",1,,16,M,2,8,0,Ogíjares,0,13,14
2149,27/08/2024,27/08/2024,28/08/2024,Charla sobre alimentación saludable,0,3,17,47,16,31,1.6,1,"Ortiz Ramos, Isabel",1,,16,F,14,,2,Ogíjares,0,2,1
2150,26/01/2024,16/02/2024,26/01/2024,Taller de vacunación,23,27,22,23,6,17,10.0,4,"Medina López, David",1,,16,M,6,,0,Ogíjares,0,10,7
2151,26/12/2025,31/12/2025,29/12/2025,PITA,16,3,24,16,5,11,28.8,12,"Morales Cortés, Irene",1,,16,F,2,3,1,Ogíjares,0,8,1
2152,28/10/2025,11/11/2025,29/10/2025,Reunión coordinación — consumo alcohol,3,6,4,2,1,1,4.2,3,"Medina López, David",1,,16,M,6,,1,Ogíjares,0,4,1
2153,02/02/2024,02/02/2024,02/02/2024,Reunión coordinación — tabaco,3,7,9,4,2,2,1.9,1,"Medina López, David",1,,16,M,6,,0,Ogíjares,0,2,1
2154,04/05/2025,29/06/2025,08/05/2025,Grupo diabetológico,7,27,24,21,11,10,17.1,9,"Castro López, Pablo",1,,16,M,2,8,1,Ogíjares,1,14,14
2155,03/11/2025,24/11/2025,07/11/2025,Reunión coordinación — manejo enf. crónicas,3,16,5,6,2,4,4.8,4,"Martínez Ortiz, Rocío",1,,16,F,13,,1,Ogíjares,0,6,8
2156,20/12/2025,31/12/2025,20/12/2025,IAHS,14,21,3,19,8,11,8.0,4,"Blanco Morales, Concepción",1,,16,F,2,3,0,Ogíjares,0,0,12
